UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,Mmcode,VehicleType,RegistrationYear,Make,Model,Cylinders,Cubiccapacity,Kilowatts,Bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims
638,9865,2015-04-06 20:14:53,False,South Africa,Close Corporation,Ms,English,Absa,Savings,Single,Male,South Africa,Western Cape,8631,Zone B,Sub Zone 2,Vehicle,25932,Passenger,2004,Ford,Ranger,5,1520,91,Hatchback,2,2003-12-25 00:44:32,465617.1337075973,False,True,101930.88324837564,True,False,False,False,False,4,494819.2152652285,Monthly,652.0256537011929,257.9905677408406,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1768.0570076364777,41156.50237091419
639,1770,2015-01-25 16:45:19,False,Other,Close Corporation,Ms,Zulu,Absa,Savings,Single,Female,South Africa,Eastern Cape,8226,Zone A,Sub Zone 2,Vehicle,35714,Passenger,2004,Volkswagen,Ranger,5,2494,58,Sedan,3,2001-11-12 21:41:46,383485.4620442582,True,True,143403.0075327883,True,False,True,False,False,3,335321.045361162,Monthly,2014.0608404309053,1745.2030622633697,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1285.6340811299726,19743.37749077056
640,5363,2014-05-19 08:02:24,False,South Africa,Close Corporation,Mrs,Afrikaans,Standard Bank,Savings,Divorced,Male,South Africa,KwaZulu-Natal,6108,Zone A,Sub Zone 2,Vehicle,67803,Passenger,2008,Volkswagen,Corolla,6,1160,100,Sedan,3,2011-12-09 14:35:34,192245.71180227093,False,False,9074.284454764636,True,False,False,False,False,2,212484.4027447038,Monthly,2591.304959561114,422.64387821753235,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3493.4226329513217,0.0
641,2077,2014-12-04 09:26:53,True,Other,Close Corporation,Mr,English,Absa,Current,Single,Male,South Africa,KwaZulu-Natal,3224,Zone A,Sub Zone 2,Vehicle,49743,Light Commercial,2000,Toyota,3 Series,4,2312,194,Sedan,3,2000-07-01 23:34:21,393502.5739592194,False,True,111462.39439680468,True,False,False,False,False,1,350559.6355155546,Monthly,1430.8924947538162,4268.022030066841,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3119.3746691069414,32903.14401042077
642,9427,2014-09-12 03:45:01,False,Other,Sole Proprietor,Mrs,Zulu,FNB,Savings,Divorced,Male,South Africa,KwaZulu-Natal,3110,Zone B,Sub Zone 2,Vehicle,12552,Passenger,2008,BMW,Ranger,7,1339,194,Sedan,4,2003-05-25 01:34:49,59962.97886524213,False,False,14032.387242198085,True,False,False,False,False,1,307182.1644606093,Monthly,1638.520284953217,3515.0806126871153,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2139.4209838983456,0.0
643,9580,2014-09-24 22:44:14,True,Other,Close Corporation,Mrs,Zulu,Absa,Savings,Single,Female,South Africa,Western Cape,1957,Zone A,Sub Zone 1,Vehicle,66627,Light Commercial,2005,Volkswagen,Polo,7,2923,146,Hatchback,4,2010-07-22 17:41:35,286936.119847013,False,False,53723.59141875986,True,False,False,False,False,2,431041.0687643051,Monthly,2246.8201713983744,4001.6869390786464,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2185.1277087398225,37128.24862701007
644,8901,2015-02-20 22:21:39,False,Other,Close Corporation,Ms,Afrikaans,Standard Bank,Current,Married,Male,South Africa,Western Cape,8146,Zone B,Sub Zone 2,Vehicle,55987,Light Commercial,2003,Ford,Polo,5,2856,69,Sedan,4,2011-06-17 12:28:16,162650.5536806029,False,False,113362.86517373573,True,False,False,False,False,4,329843.5524419002,Monthly,669.7117796642469,2636.3975588098638,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,520.5888817629597,0.0
645,5858,2014-05-09 16:46:23,False,South Africa,Sole Proprietor,Mr,English,Absa,Current,Married,Female,South Africa,Eastern Cape,1560,Zone B,Sub Zone 1,Vehicle,89810,Passenger,2009,BMW,3 Series,7,2525,191,Sedan,3,2000-03-11 10:23:44,101444.93231383138,True,False,161432.7532843361,False,False,False,True,False,4,335334.3595795619,Monthly,1464.0899010515639,1788.6000983573563,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3442.9837426493355,17008.8132959352
646,7544,2014-04-15 05:45:35,True,Other,Close Corporation,Dr,English,FNB,Current,Single,Male,South Africa,Gauteng,8413,Zone B,Sub Zone 2,Vehicle,55380,Passenger,2013,Volkswagen,Corolla,5,2129,71,Sedan,4,2004-07-08 03:49:50,447691.3377523199,True,False,112178.72876078212,False,False,False,False,False,1,149748.88472284703,Monthly,1239.2769255596222,11.368098025630324,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2918.8854857224746,0.0
647,5719,2014-09-22 20:01:47,False,South Africa,Close Corporation,Ms,Zulu,FNB,Savings,Single,Male,South Africa,Western Cape,2312,Zone A,Sub Zone 2,Vehicle,39250,Light Commercial,2006,Toyota,Ranger,5,2825,76,Hatchback,3,2006-04-04 18:41:48,139703.24041815766,True,True,187238.30822304203,True,False,False,False,False,3,237032.25734191693,Monthly,542.485623967827,1389.636560214571,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,610.1880786338866,0.0
648,3814,2015-08-14 22:40:57,False,South Africa,Sole Proprietor,Dr,Zulu,Standard Bank,Current,Divorced,Male,South Africa,Eastern Cape,2821,Zone B,Sub Zone 2,Vehicle,78344,Light Commercial,2008,Ford,Polo,6,2498,92,Hatchback,2,2000-06-12 08:16:32,420075.99182582705,True,False,162066.5015151671,False,False,False,False,False,2,204987.22711505473,Monthly,989.9316530831502,2572.7677338305734,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1028.9905764774694,0.0
649,4374,2015-03-07 05:05:30,True,South Africa,Close Corporation,Dr,Zulu,Absa,Savings,Married,Male,South Africa,Eastern Cape,6646,Zone B,Sub Zone 1,Vehicle,74686,Passenger,2004,BMW,Corolla,4,2876,180,Sedan,3,2007-06-04 08:33:40,235950.20487129706,True,False,31248.029221020523,False,False,False,False,False,4,55141.33433168794,Monthly,1489.7089139721234,3321.8101823804177,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2963.0936908922745,25753.006039931915
650,2252,2015-06-07 02:23:29,False,Other,Close Corporation,Mr,English,Absa,Savings,Divorced,Female,South Africa,Gauteng,5945,Zone A,Sub Zone 2,Vehicle,55028,Passenger,2013,Volkswagen,Ranger,5,2623,143,Hatchback,4,2001-05-12 06:29:17,56430.84651831516,True,True,77791.69712558747,True,False,False,False,False,3,190976.32822507762,Monthly,993.5717710014274,1144.6871072937836,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,760.5966448158821,0.0
651,7996,2015-08-18 18:22:25,False,South Africa,Close Corporation,Mrs,Afrikaans,Absa,Savings,Single,Male,South Africa,KwaZulu-Natal,6374,Zone B,Sub Zone 1,Vehicle,25295,Passenger,2004,BMW,3 Series,5,2486,57,SUV,3,2005-03-20 14:03:56,379639.77318546135,False,False,133697.08546135577,True,False,False,False,False,3,268727.95594532765,Monthly,2005.9957954863912,694.5042314406713,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3325.3571825287013,0.0
652,5673,2015-01-27 13:40:54,False,South Africa,Close Corporation,Mr,Afrikaans,FNB,Current,Single,Female,South Africa,Eastern Cape,3651,Zone B,Sub Zone 1,Vehicle,65248,Light Commercial,2007,Volkswagen,Polo,5,2506,135,Sedan,4,2002-08-13 14:31:06,318361.89119871554,True,True,187681.20632185802,False,True,False,False,False,4,319931.8849445365,Monthly,1621.6315183407723,1008.0743101493572,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3499.6731864518756,0.0
653,5530,2015-03-30 09:13:42,True,South Africa,Close Corporation,Dr,English,Standard Bank,Savings,Divorced,Female,South Africa,Eastern Cape,5701,Zone A,Sub Zone 2,Vehicle,90205,Light Commercial,2006,Toyota,3 Series,6,1703,138,Hatchback,4,2003-04-24 14:25:36,204877.3474255187,False,True,197543.17374893418,True,False,False,False,False,2,470556.0260197049,Monthly,598.703236933462,1770.3802584556,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3159.2984287408767,0.0
654,7881,2015-06-17 02:17:55,False,Other,Sole Proprietor,Ms,Afrikaans,Absa,Current,Single,Male,South Africa,Eastern Cape,3877,Zone A,Sub Zone 1,Vehicle,20523,Passenger,2012,Ford,3 Series,5,2176,187,Sedan,2,2009-07-26 12:45:04,176695.67026681852,False,True,152637.28759256142,False,False,False,False,False,2,157601.19171191737,Monthly,1187.6006607812924,741.8914560073814,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2716.7119680725505,0.0
655,7949,2015-01-29 02:18:24,False,Other,Sole Proprietor,Dr,Zulu,FNB,Current,Married,Male,South Africa,KwaZulu-Natal,6582,Zone B,Sub Zone 2,Vehicle,55530,Light Commercial,2012,Toyota,3 Series,4,1822,162,Sedan,2,2004-04-07 21:47:49,83161.06356669562,True,True,114753.86111587277,True,False,True,False,False,1,118593.04599885126,Monthly,548.6919259480351,784.0866721055584,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1961.8470535063195,44851.3992418357
656,7241,2015-03-01 08:19:26,False,South Africa,Sole Proprietor,Ms,Afrikaans,FNB,Current,Divorced,Female,South Africa,KwaZulu-Natal,6390,Zone A,Sub Zone 2,Vehicle,23769,Passenger,2007,Ford,Ranger,4,2672,70,Hatchback,4,2011-06-30 18:41:23,473641.5176758725,True,True,151321.93794759837,False,False,False,False,False,1,441250.56004953117,Monthly,1395.3379497361898,218.7585000337766,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,747.2887290421207,0.0
657,9017,2014-10-07 08:56:01,False,Other,Sole Proprietor,Ms,Afrikaans,FNB,Savings,Married,Female,South Africa,Gauteng,5083,Zone A,Sub Zone 1,Vehicle,73042,Light Commercial,2010,Ford,3 Series,7,1784,58,SUV,3,2003-06-16 20:39:20,272293.19811143854,True,False,54647.28389278954,True,True,False,False,False,2,473831.3723398014,Monthly,1147.7750443645837,4283.625971772264,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2691.338695526606,0.0
658,7941,2014-08-30 22:18:36,True,Other,Sole Proprietor,Mr,Afrikaans,Absa,Savings,Married,Male,South Africa,Western Cape,1745,Zone A,Sub Zone 2,Vehicle,54645,Light Commercial,2011,BMW,Ranger,4,2172,197,Sedan,2,2008-03-23 19:14:20,88486.0329092486,False,True,56720.605451926545,False,False,False,False,False,4,269579.411861488,Monthly,2220.466955421154,1098.7931203037122,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1690.5954620836594,44109.868526685124
659,8002,2014-04-05 14:50:58,True,South Africa,Sole Proprietor,Dr,Zulu,Absa,Savings,Married,Male,South Africa,KwaZulu-Natal,9749,Zone B,Sub Zone 2,Vehicle,72142,Passenger,2009,Volkswagen,Ranger,7,2211,85,SUV,2,2010-08-22 10:36:26,440905.8729850117,True,True,130869.86923246464,False,False,False,False,False,2,101847.4525625234,Monthly,1268.5173139913306,4109.512195306435,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2210.6858934400234,0.0
660,2331,2015-01-16 06:18:19,False,South Africa,Close Corporation,Mrs,English,Absa,Current,Divorced,Male,South Africa,Western Cape,1941,Zone B,Sub Zone 1,Vehicle,35557,Passenger,2001,Toyota,3 Series,4,2676,85,Hatchback,4,2005-09-20 02:59:24,175474.92776801751,True,False,174367.11527998207,False,False,False,False,False,1,268424.7346746371,Monthly,1437.8966614609099,2191.546930686193,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1380.1714284248847,0.0
661,5261,2014-03-08 10:59:42,False,Other,Sole Proprietor,Dr,Zulu,Absa,Savings,Single,Male,South Africa,Western Cape,5023,Zone A,Sub Zone 1,Vehicle,89782,Passenger,2008,Toyota,3 Series,7,1130,122,Sedan,3,2005-05-18 03:54:17,141621.22208059469,True,False,193961.89783527073,False,False,False,False,False,1,99249.49719647094,Monthly,2313.3348296580216,3162.189073568046,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1226.4680285442246,0.0
662,8648,2014-09-03 15:34:40,True,South Africa,Sole Proprietor,Dr,English,Absa,Savings,Married,Male,South Africa,KwaZulu-Natal,3296,Zone B,Sub Zone 1,Vehicle,88382,Light Commercial,2002,Toyota,Corolla,5,2475,199,Hatchback,2,2001-11-19 19:08:17,176421.84725399845,False,False,68266.92016624365,True,False,False,False,False,1,447433.5104152982,Monthly,1702.294189771632,378.5106807909766,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1472.8908759392148,0.0
663,6115,2014-05-20 20:22:04,True,Other,Close Corporation,Mrs,English,Absa,Savings,Married,Female,South Africa,Eastern Cape,1939,Zone A,Sub Zone 1,Vehicle,47085,Light Commercial,2005,BMW,Polo,6,1515,50,Hatchback,2,2012-08-25 21:31:05,304057.1563732001,True,False,159310.72462026405,False,False,False,False,False,2,368667.5470773125,Monthly,1891.1359464895997,2917.9024939009237,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2941.484070241139,0.0
664,5637,2015-01-11 03:10:29,False,Other,Close Corporation,Mr,English,Absa,Savings,Married,Male,South Africa,Gauteng,2610,Zone A,Sub Zone 1,Vehicle,60708,Passenger,2005,BMW,Corolla,6,2514,118,Hatchback,3,2004-03-13 07:54:44,83325.41802366643,True,True,170306.16105749874,True,False,False,False,False,2,158511.6579695018,Monthly,2603.3666593686216,1449.9770158665087,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1779.4746204786798,37718.49679812546
665,5854,2014-02-09 02:22:17,True,Other,Sole Proprietor,Dr,Afrikaans,Absa,Savings,Single,Male,South Africa,Western Cape,7300,Zone A,Sub Zone 1,Vehicle,61357,Light Commercial,2001,BMW,Polo,6,2499,86,Hatchback,2,2006-06-29 14:24:12,266790.6091052044,False,False,124634.64860627856,False,False,False,False,False,4,449010.81199255405,Monthly,1017.2207636434209,476.0497657559787,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1435.1237358876447,0.0
666,4177,2014-10-10 21:49:25,False,Other,Close Corporation,Dr,Afrikaans,Absa,Current,Single,Female,South Africa,Eastern Cape,2725,Zone A,Sub Zone 2,Vehicle,23470,Passenger,2011,Ford,Polo,5,2286,121,Sedan,3,2002-09-01 19:13:17,453084.5503059407,False,True,69518.37644595258,True,False,False,False,False,1,337055.7780721937,Monthly,2972.963821318976,4541.162480839178,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1798.9111918247625,0.0
667,8730,2014-03-22 08:30:10,True,Other,Sole Proprietor,Ms,English,FNB,Current,Divorced,Male,South Africa,KwaZulu-Natal,9853,Zone A,Sub Zone 1,Vehicle,88712,Light Commercial,2012,Toyota,Corolla,6,2561,156,SUV,4,2006-04-14 12:36:20,134677.21813075573,False,False,123817.71305476021,False,True,False,False,False,3,478968.5015243908,Monthly,2750.262729600985,3018.1402117474545,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,596.8620978394049,0.0
668,3180,2014-12-10 10:18:40,True,Other,Close Corporation,Dr,English,Absa,Current,Single,Male,South Africa,Western Cape,8187,Zone B,Sub Zone 1,Vehicle,89082,Passenger,2006,Ford,Corolla,4,2482,145,SUV,2,2001-10-09 15:53:03,199034.94746850972,True,False,116889.78086230255,True,False,False,False,False,3,491215.9320547462,Monthly,1216.3820715026527,1208.5381362200947,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3171.8128484461495,38374.23706523162
669,5892,2014-08-21 10:25:22,True,South Africa,Sole Proprietor,Mrs,Afrikaans,Standard Bank,Current,Divorced,Female,South Africa,Western Cape,1032,Zone B,Sub Zone 2,Vehicle,16805,Light Commercial,2008,Toyota,Polo,7,1535,190,Sedan,4,2008-11-19 02:33:40,228254.88427324375,True,False,121305.10115929818,False,False,False,False,False,4,51476.80515607314,Monthly,2732.3460440514,2098.240053612035,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2155.2846775006346,0.0
670,8043,2015-06-29 23:57:17,True,South Africa,Close Corporation,Ms,Zulu,FNB,Savings,Divorced,Male,South Africa,Western Cape,6985,Zone B,Sub Zone 2,Vehicle,92324,Light Commercial,2011,Toyota,Polo,5,2801,133,Sedan,3,2005-02-04 16:56:47,313799.32018726034,False,False,123852.04275754429,False,False,False,False,False,4,104096.39406239559,Monthly,2384.8903957420334,1784.5006703985266,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,814.4786813619954,0.0
671,1137,2015-07-13 00:51:19,False,Other,Close Corporation,Mr,English,Absa,Current,Divorced,Female,South Africa,Eastern Cape,4414,Zone B,Sub Zone 1,Vehicle,72028,Light Commercial,2009,Volkswagen,Polo,6,1740,92,SUV,4,2012-06-27 17:14:12,463664.41093684017,True,False,169411.638174339,True,False,False,False,False,1,296115.0488630761,Monthly,2826.8911799053794,3502.898329289107,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1365.2207958474057,44986.53800498527
672,7327,2015-06-29 15:02:38,True,Other,Sole Proprietor,Ms,Zulu,Standard Bank,Savings,Divorced,Male,South Africa,Eastern Cape,2156,Zone A,Sub Zone 1,Vehicle,60772,Light Commercial,2010,Toyota,Ranger,4,1780,86,SUV,4,2012-08-13 14:19:19,227542.64370909147,False,True,34016.30265346607,False,False,False,False,False,2,480133.7935102812,Monthly,2227.8379703143646,3037.16588013747,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3450.658246633324,0.0
673,4472,2014-10-03 17:42:08,True,Other,Sole Proprietor,Mrs,Afrikaans,Absa,Current,Divorced,Male,South Africa,Eastern Cape,4126,Zone A,Sub Zone 2,Vehicle,62104,Passenger,2000,BMW,Polo,4,2660,74,Sedan,4,2002-12-02 09:19:32,81118.77830499363,False,True,73458.78952303361,False,False,False,False,False,2,497405.135979363,Monthly,2186.1934574603965,98.91088030943406,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,2279.1722792117694,0.0
674,6449,2014-03-10 09:35:45,False,South Africa,Sole Proprietor,Mrs,English,Standard Bank,Current,Married,Male,South Africa,Western Cape,9252,Zone B,Sub Zone 1,Vehicle,83616,Light Commercial,2007,BMW,3 Series,5,2707,198,Hatchback,3,2001-03-03 19:54:07,206577.8876439466,False,True,117200.34547014229,False,False,False,False,False,3,305333.570886584,Monthly,508.6610227438283,989.1349480233674,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1374.2146606995364,0.0
675,3832,2015-05-03 05:13:23,True,Other,Sole Proprietor,Ms,Zulu,Standard Bank,Current,Single,Female,South Africa,Western Cape,2543,Zone B,Sub Zone 1,Vehicle,99300,Passenger,2001,BMW,3 Series,5,2769,122,Sedan,3,2010-12-11 17:25:30,135538.43566993016,False,False,56665.54772232528,False,False,False,False,False,1,128210.67002535363,Monthly,1686.528821687641,2390.6398612043076,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1779.0369840979824,0.0
676,4579,2014-12-14 06:25:27,True,South Africa,Sole Proprietor,Mr,Zulu,Standard Bank,Savings,Married,Female,South Africa,Gauteng,1271,Zone A,Sub Zone 2,Vehicle,16630,Passenger,2013,Volkswagen,3 Series,6,2318,91,SUV,3,2005-10-07 13:42:24,343298.5154685965,False,True,195630.62441680784,True,False,False,False,False,3,123372.50900391777,Monthly,1000.6715154460576,2227.428961268953,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1275.4243383060048,0.0
677,6971,2014-03-27 12:25:11,False,Other,Close Corporation,Ms,Zulu,Standard Bank,Savings,Divorced,Female,South Africa,Gauteng,6295,Zone A,Sub Zone 1,Vehicle,25701,Passenger,2000,Volkswagen,Corolla,7,2938,51,Hatchback,3,2012-04-05 14:53:11,63167.949125299485,True,False,52630.051920465834,False,False,False,False,False,3,393735.99115136225,Monthly,1310.2036479225183,2583.3744097176527,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,595.4127713586188,0.0
678,5164,2014-03-30 13:03:18,True,Other,Sole Proprietor,Mr,Afrikaans,FNB,Current,Single,Female,South Africa,Eastern Cape,5076,Zone A,Sub Zone 2,Vehicle,24859,Passenger,2007,Ford,Corolla,6,2458,185,SUV,3,2004-02-28 12:10:51,181368.486982883,True,False,93925.77612847304,True,False,False,False,False,1,316371.955417834,Monthly,2947.039084990854,3574.054166531573,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,3026.0900964561624,0.0
679,8941,2015-01-04 20:04:47,False,South Africa,Sole Proprietor,Ms,Afrikaans,FNB,Savings,Married,Male,South Africa,Eastern Cape,6902,Zone B,Sub Zone 1,Vehicle,31183,Light Commercial,2001,Toyota,Corolla,6,2298,145,Hatchback,2,2004-03-04 09:01:39,295328.078254679,True,True,175473.00914261365,True,False,False,False,False,4,296948.2545197433,Monthly,713.7548945654416,3410.0449924911354,Comprehensive,Own Damage,Comprehensive,Motor,Car Insurance,Class A,Risk A,1377.435925123988,0.0
